name,birthyear,
Kristin Ludecke,1977
Karen Denise Aubert,1978
Edward Lucky McKee,1975
Lucy Chet DeVito,1983
Ludmila Dayer Schuller,1983
Luke Timothy Grimes,1984
Luke Daniel Somers,1981
Luria Petrucci,1981
Lynsey Marie Bartilson,1983
Lake Siegel Bell,1979
Frederick Lamar White Jr.,1982
Lana Maria Parrilla,1977
Lance Darnell Gross,1981
Lane Edward Garrison,1980
Larry Correia,1977
LauRen Merola,1984
Laura Ashley Bell Bundy,1981
Laura Lawless,1979
Laura G. Ling,1976
Lauren Pierce Bush,1984
Lauren Nicole London,1984
Laura Suzanne Schechter,1982
Julia Lauren Shehadi,1983
Lea Gabrielle Potts,1975
Lee Isaac Chung,1978
Lee Kwang-hoon,1981
LeiLani R. Jones,1982
Leonardo Aurellio Randy Fitzpatrick,1978
Leslie Odom Jr.,1981
Lindsay Marie Ellingson,1984
Lindsay Nicole Korman,1978
Lindsay Pulsipher,1982
Lindsay Soto,1976
Lindsey Erin Alley,1977
Lisa Erin Goldstein,1981
Lisa Marie Wilhoit,1981
Liza Victoria Huber,1975
Liza Rebecca Weil,1977
Kevin Lo'renzo Hill,1977
John Logan Batholomew,1984
Chauncey Lamont Hawkins,1975
Kaitlyn Lorelei Elizabeth Showalter,1983
Louis Ozawa Changchien,1975
Lucas Edwin Babin,1979
Macaulay Carson Culkin,1980
Madison Pomeroy Hildebrand,1980
Maeve Harris,1976
Mageina Tovah Begtrup,1979
Maia Luisa Brewton,1977
Maija Sylvette DiGiorgio,1981
Malaya Rivera Drew,1978
Karl Philip Michael Westerberg,1981
Marci Renee Gonzalez,1982
Marco Glorious Khare,1984
Matthew Joseph Continetti,1981
Matthew Joseph Hill,1978
Matthew James Munn,1981
Matthew William Lawrence,1980
Matthew Frederic Metzger,1980
Matthew Robert Ramírez,1978
Matthew Brian Proman,1975
Matthew Scott Krentz,1976
Matthew Wayne Shepard,1976
Matthew Goldberg,1982
Max Silvestri,1983
Megan Mary Duffy,1979
Meghan Marguerite McCain,1984
Melanie Mudry,1981
Melissa Jean Archer,1979
Melissa Ivonne Chaty,1984
Melissa Claire Egan,1981
Melissa Gallo,1982
Melissa Grant,1978
Melissa Rose Bickerstaff,1983
Meredith Anne Bishop,1976
Mia Ann Heaston,1981
Esther Tonia Riggin,1978
Michael Angelo Bellisario,1980
Michael John Buckley,1975
Michael Dwight Catherwood,1979
Michael Aaron Fishman,1981
Michael James Gladis,1977
Michael Mahon Hastings,1980
Michael Oliver,1981
Michael Anthony Peña,1976
Anthony Michael Ray Bower,1975
Michael Weverstad,1977
Michael Roof,1976
Michael Lawrence Yarmush,1982
Michaela Joy Garecht,1979
Michele Catherine Boyd,1980
Michelle Stephanie Banzer,1982
Michelle Font,1982
Michelle Vieth Paetau,1979
Mick Cain,1978
Michelle Urbaniak,1980
Michael Shawn Carroll,1975
Marie Elizabeth Harf,1981
Marin Yvonne Ireland,1979
Marina Vladimirovna Orlova,1980
Mark Proksch,1978
Mark Allen Webber,1980
Mark Elliot Zuckerberg,1984
Marlin Andrew Stutzman,1976
Marquese Scott,1981
Marshall  C White,1982
Martha MacIsaac,1984
Martha Anne Butterworth,1977
Mary Benton Faber,1979
Mary Mattingly,1978
Marysol Castro,1976
Matthew Joseph Dallas,1982
Matthew Paul Detch,1984
Matthew Doust,1984
Matthew A. Ehrlichman,1979
Matthew A. Gutman,1977
Matthew Jones,1981
Matthew Clayton Long,1980
Matthew Paul Mira,1983
Donald Matthew Moore,1982
Matthew Rhoades,1975
Michael L. Murphy,1975
Michael G. Richards,1975
Michael Anthony Vitar,1978
Missy Rayder,1978
Melissa Rothstein,1980
John Mitchell Morris,1979
Mohand al-Shehri,1979
Molly Kristin Wood,1975
Monica Denise Arnold,1980
Monyreak Oum,1981
Morgan Jon Fox,1979
Morgan Katie Matson,1981
Matthew Glenn Milligan,1976
Mosab Hassan Yousef,1978
Barbara Ann Barnes,1982
Dru Katrina Sjodin,1981
Jeffrey Russell Hall,1978
Nicholas Samuel Markowitz,1984
Polly Hannah Klaas,1981
Rachel Morningstar Hoffman,1984
Suzanne Nahuela Jovin,1977
Patrice Roldan,1982
Nadine Haobsh,1980
Nandamuri Kalyan Ram,1978
Natalia Andrea Rodriguez Carrillo,1976
Natalie Frank,1980
Natalie Jenette Lander,1983
Neta-Lee Hershlag,1981
Natasha Bianca Lyonne Braunstein,1979
Nathaniel Mark Dushku,1977
Nathaniel Ryan Morris,1980
Nathaniel Read Silver,1978
Nathan Andrew Torrence,1977
Nathan Jendrick,1984
Nathan Bryan Oman,1975
Nathan John Owens,1984
Nathan Luke West,1978
Naureen Marie Zaim,1978
Navlata Rawat,1977
Edward Andrew Brower,1978
Neil Edward Hopkins,1977
Nelson Quan,1984
Nicholas Edward Gonzalez,1976
Nicholas Mears Loeb,1975
Nicholaus Edward Goossens,1978
Nichole Marie Hiltz,1978
Nicholas Adams,1983
Nick Collier,1975
Nicholas J. Kroll,1978
Nicole Renee DeHuff,1975
Nicole Collier Paggi,1977
Nikolas Daum,1979
Nina Lisandrello,1980
Nina Mareé Petronzio,1979
Noah Dale Bastian,1979
Noah Gideon Segan,1983
Noah Abdul-Adil Seifullah II,1984
Nora Angela Zehetner,1981
Nyambi Nyambi Jr.,1979
Nabil Zouheir Abou-Harb,1984
Olamide Aladejobi Patrick Alexander Faison,1983
Oliver Weymouth Peterson,1976
Lisa Olivia Munn,1980
Olivia Jane Cockburn,1984
Omar M. Gooding,1976
Omar Laquon Regan,1975
Omri Haim Katz,1976
Owen Smith,1980
Oscar Lusth,1981
Patrick Ryan Baynes,1984
Patrick Flueger,1983
Patrick Cannon Levis,1982
Patrick Richard Daley,1975
Patrick James Bolger Tatten,1981
Patti Dunn,1976
Paul Hardesty Cristo,1980
Paul Franklin Dano,1984
Paul Robert Rust,1981
Sandra May McIntyre,1978
Pawel B. Szajda,1982
Penny Allen,1977
Peter Rey Aguilar,1979
Peter Charles Capella III,1977
Peter Brian Hegseth,1980
Peter Benedict Holmes,1979
Peter Marvin Alexander,1976
Peter Hastings Cameron,1984
Peter Sohn,1977
Phillip Jacob Isaacson,1984
Paige Ellen Peterson,1980
Pavel Kovalyov (Павел Ковалёв),1980
Patri Friedman,1976
Philip Norton Mazo,1981
Philip John Amelio II,1977
Philippe-Pierre Jacques-Yves Arnault Cousteau Jr.,1980
Bhumi Jensen,1983
Katharine Julia Harlow,1982
Preston Jones,1983
Zale H. Thompson,1982
Robert E. Keighron,1980
Robert Marc Meadows,1976
Robert Coppola Schwartzman,1982
Robert Dane Oliveri,1978
Robert X. Golphin,1982
Robin Stubbs Goldstein,1976
Robin Charles Thicke,1977
Rodney Britz Glassman,1978
Romesh Ratnesar,1976
Ross Gregory Douthat,1979
Ross Marquand,1981
Ross Schuler Thomas,1981
Roy Cliffton Padrick,1975
Russell Wayne Harvard,1981
Ryan James Bittle,1976
Ryan Michael Brown,1975
Ryan Daniel Dobson,1980
Ryan Patrick Devlin,1980
Ryan Hoyt,1979
Ryan Kahn,1977
Ryan Knowles,1978
Anthony Ryan Leslie,1978
Kimberly Ann Sallans,1979
Ryan Noah Shapiro,1976
Ryan Paul Slattery,1982
Ryan Sypek,1982
Maurice Ryan Toby,1976
Rami Said Malek,1981
Randall Gene Spelling,1978
Randy Wayne Frederick,1981
Rashad Hasan Haughton,1977
Rebecca Ann Alexander,1979
Rebecca Lynn Cardon,1975
Jimmie Williams,1981
Renee K. Humphrey,1975
Robert James Revere La Noue,1976
James Richard Kelly,1975
Richard Taylor Chance,1983
Ricky Lee Neely,1981
David Moses Zerby,1975
Richard Van Veen,1981
Christopher Riley Schmidt,1976
Rita Mae LeBlanc,1977
Rita Ng,1978
Robert Jackson Williams,1978
Rachel Elizabeth Boston,1982
Rachel Aliene Corrie,1979
Rachel Miner,1980
Rachel Leah Ramras,1975
Rachel Eileen Reilly,1984
Rachel Sarah Specter,1980
Sara Nicole Downing,1979
Sarah Elizabeth Foret (http://www.tv.com/sarah-foret/person/307793/summary.html),1984
Sarah Schaub,1983
Alexandra Barrese,1981
Sarah French,1982
Scarlotte Deupree,1980
Schuyler Elizabeth Fisk,1982
Scott Powell Holroyd,1975
Scott Michael Kleeb,1975
Scott David Mechlowicz,1981
Matthew Scott Porter,1979
Scott W. Taylor,1979
Susan Scott Thompson,1981
Sean D. Bielat,1975
Lee Sean Hampton,1981
Sean Michael Becker,1981
Sean Harland Murray,1977
Seth Enslow,1975
Seth Aaron Rogen,1982
Shannon Bruce Snaith,1978
Shannon Marie Click,1981
Shannon Rogers,1977
Shanti Misha Lowry,1982
Aaron Coady,1981
Shaun Michael Graham,1978
Shauna,1979
Susan Shawn Batten,1975
Shawn M Miller,1982
Shawn Michael Phelan,1975
Shawna Langill Waldron,1982
Shay Carl Butler,1980
Shayna Bracha Fox,1984
Sheeri Kritzer,1978
Justin Shirah,1982
Sienna Rose Diana Miller,1981
Simon Maxwell Helberg,1980
Siobhan Vivian,1979
Siri Kaur,1976
Spencer William Pratt,1983
Jessica Leigh Spencer,1983
Stacy Ann-Marie Keibler,1979
Stephanie Inez Baldwin,1978
Stephanie Lucile Gatschet,1983
Stephanie Marie Guerrero,1980
Stephanie Marie McMahon,1976
Stephen Lyndon Kramer Glickman,1979
Steven Shih Chen,1978
Steven Gerard Connell,1975
Steven Michael Robert Howey,1977
Stephan Joseph Kornacki Jr.,1979
Steve Zaragoza,1982
Larry Stevens Furtick Jr.,1980
Steven Merrill Nielson,1979
Alexei Saba Mohajerjasbi,1981
Saeed al-Ghamdi,1979
Antoine Ashley,1984
Sally Pressman Bernstein,1981
Samuel Emmett Horrigan,1981
Samuel Lloyd Lacia Milby,1984
Samantha Susan Buck,1976
Samantha Carrie Johnson,1984
Samantha Sloyan,1978
Sanaa Ibrahim,1979
Sandra Kay Fluke,1981
Sujata DeChoudhury,1984
Summer Joy Bottom,1978
Susan Ward,1976
Kasseem Dean,1978
Harold Dozier,1982
Thomas Ian Nicholas,1980
Thomas Joseph Walton,1977
Tiffany Adams,1982
Timothy Richard Heidecker,1976
Timothy Sweeney,1980
Timothy E. Day,1979
Donato Alleva,1983
Arunkanth,1980
Todd Christopher Slater,1979
Thomas Loren Lenk,1976
Thomas John Patrick Welling,1977
Tomicah Sterling Tillemann-Dick,1978
Tanisha Yarndriciaes Delores Neal,1976
Álvaro Luis Bernat Dalton,1975
Torrey Joel DeVitto,1984
Tracie Nicole Thoms,1975
Tram-Anh Tran,1979
Travis Cordell Kalanick,1976
Trent Joseph Cameron,1979
Timothy Eyster,1978
Trevor Gregory Fehrman,1981
Trevor Shane Wiessmann,1976
Tristan Alexander Bayer,1977
Troy William Slaten,1975
Tsianina Marie Means,1975
Daniel Taylor Morse,1982
Tyler Colie Willis,1980
Loutelious Holmes Jr.,1977
Thomas Joseph Lavin,1976
Theodore Zachary Cotler,1981
Tamara Beccam Mello,1976
Tamera Darvette Mowry,1978
Tanisha Lynn Eanes,1978
Tanya Michelle Chisholm,1983
Tara Bollinger,1979
Tara Johanna Elders,1980
Tara Tucker,1979
Tara Mcpherson,1976
Tatiana Santo Domingo,1983
Taylor Quinn Cole,1984
Taylor McQuiston Fry,1981
Teal B. Redmann,1982
Obayemi Babajide Adetokunbo Onafuwa,1975
Tamar Le Anne Epstein,1975
Terry Lumish,1976
Valentin Vornicu,1983
Evan Vanfossen Hansis,1981
Vanessa Polster Bayer,1981
Vanessa Davis,1978
Veena Michelle Goel,1981
Venda Jo Marshall,1979
Jodie-Amy Rivera,1984
Victoria Diane Davis,1980
Victoria Louise Van Meter,1982
Victor Gojcaj,1983
Vinay Subrahmanya Bhat,1984
Vincent Castiglia,1982
Vincenzo Troia,1980
Warren David Blosjo Jr.,1977
Jeff Jacobson,1981
Welles Remy Crowther,1977
Wendy Calio,1977
Wesley Watende Omari Moore,1978
Wesley Jonathan Waples,1978
Whitny Melissa Braun,1984
Wiley Ramsey Wiggins,1976
William Alan Friedle,1976
William John Tell,1980
Wilmer Eduardo Valderrama,1980
Windell Dwain Middlebrooks Jr.,1979
Stanley Wood Landfair II.,1982
Yusnier Viera Romero,1982
Yvonne C. Arias,1976
Jameela Yasmine Hannaney,1980
Jo Jeong-ik,1983
Zachary Michael Dasher,1978
Zachariah Helm,1975
Zachary Scott Bogue,1975
Zachary Ben Hample,1977
Zachary Adam Whedon,1979
Zoe Swicord Kazan,1983
name,birthyear,
Andrew James Trischitta,1995
Andrew Stephan Pessoa,1995
Annie James Cyrus,1997
Nicholas Alexander Ko,1996
Ariel Winter Workman,1998
Ashley Boettcher,2000
Ashlyn Kohl Sanchez,1996
Adair Rae Tishler,1996
John Arvanitis,1994
Annabella Avery Thorne,1997
Benjamin James Stockham,2000
Rebecca Edison Taylor-Klaus,1994
Bobb'e Jacques Thompson,1996
Robert Moorhouse Coleman III,1997
Nils Allen Stewart Jr.,1994
Charlotte Frances McKane,1995
Keith Cozart,1995
Chloe Elizabeth Lukasiak,2001
Ciara Quinn Bravo,1997
Tyson Coy Stewart,1998
Olivia Irene Gonzales,1996
Daphne Louise Blunt,1997
Erica Lynn Parsons,1998
Dylan Joseph Cash,1994
Dylan Christopher Minnette,1996
Mary Elle Fanning,1998
Ellen Taylor Marlow,1994
Emily Evan Rae,1999
Emma Kenney,1999
Emma Tiger Schweiger,2002
E'Shun Palmer Melvin,2002
Evan James Talianko,1997
Gavin Powers MacIntosh,1999
Hayden Byerly,2000
Haley Lauren Moss,1994
Haley Alexis Pullos,1998
Ireland Eliesse Baldwin,1995
Joseph Gregory Wagner Luthman,1997
Jamie Herrell,1994
Jordan Romero,1996
Joseph Michael Castanon,1997
Joshua Alexander Flitter,1994
Joshua Browder,1996
Jackson Timothy Brundage,2001
Jacob Pavlovich Kogan,1995
Jacqueline Bonnell Marteau Emerson,1994
Jacob Cherry,1996
Kayden William Troff,1998
Jeffrey Kenton Duty,1995
Kiril Jacob Kulish,1994
Chrystal Soo Jung,1994
Kwesi Nii-Lante Boakye,1999
Lydia Grace Jordan,1994
Eleonora Pons Maronese,1996
Lewis,2001
Benjamin Flores Jr.,2002
Liliana Berry Davis Mumy,1994
Lily-Rose Melody Depp,1999
Lindsay Bushman,1994
Hope Elizabeth Soberano,1998
Logan West,1994
Mackenzie Elizabeth Aladjem,2001
Mackenzie Brooke Smith,2001
Madison Janis Leisle,1999
Madison Michelle Pettis,1998
Margaret Elizabeth Lindemann,1998
Michael Arthur Sayman,1996
Mary Matilyn Mouser,1996
Jaylen Ray Fryberg,1999
Morgan Lily Jane Gross,2000
Danielle Nicole van Dam,1994
Yehudah Kletzky,2002
Samantha Bree Runnion,1996
Nicholas Nip,1998
Nicholas John Robinson,1995
Noah Lindsey Cyrus,2000
Noah Andrew Ringer,1996
Pavlina Jaine Francis Osta,1997
Robert Capron Jr.,1998
Rachel Giana Fox,1996
Shane F. Baumel,1997
Sophia Elizabeth Gennusa,2003
Spencir Todd Bridges,1998
Sterling Martin Beaumon,1995
Samantha Joann Boscarino,1994
Phoebe Nora Mary Prince,1994
Anthony Quinonez,1996
Ty Keegan Simpkins,2001
Tanveer Kaur Atwal,1994
Victory Van Tuyl,1995
Zachary Adam Gordon,1998
Zane Alexander Huett,1997
Zoey Francis Thompson Deutch,1994
Angela Gregory,1903
Anna Wilhelmine Gmeyner,1902
Anna Marie Lederer,1902
Alexander Manoogian,1901
Aleksandr Grigoryevich Barmin,1899
Alfred L. Kaskel,1901
Alfred Louis Werker,1896
Alice Dickerson,1902
Allie Edward Stakes Stephens,1900
William Boyd Allison Davis,1902
Archie Leroy Musick,1902
Lido Manetti,1899
Art Chester,1899
Arthur Auerbach,1903
Aaron Richmond,1895
Alan William Napier-Clavering,1903
Benjamin Franklin Robertson Jr.,1903
Benjamin Albert Botkin,1901
Benjamin David Allen,1903
Benjamin Muse,1898
Benton Cordell Goodpasture,1895
Bernard A. Coyne,1897
Bernice Emerson,1899
Besse Berry Brown,1896
William Samuel Rosenberg,1899
Harry Lillis Crosby Jr.,1903
Blanche Dorothea Jones Calloway,1902
Blanche Beulah Revere,1902
Raymond Glenn,1898
Robert Collins Hoffman,1898
Josephine McLaughlin,1894
William Brian de Lacy Aherne,1902
Burton Yost Berry,1901
Charles (Tommy) W. Thomas,1903
Chester W. Schaeffer,1902
Charles Rutledge Johnson,1903
Clarke Blanchard Millikan,1903
Clementina Maria Anna Poto,1896
Clifford Judkins Durr,1899
Clinton Charles Sundberg,1903
Minnie Clyde Dixon,1901
Cornelius Packard Rhoads,1898
Kurt Bernhardt,1899
Carl James Berner,1902
Willy Eichberger,1902
Carlo Gambino,1902
Cecil H. Roy,1900
Charles Fred Lamont,1895
James David Buttolph Jr.,1902
David Selznick,1902
Delmer Lord,1894
Delma Dorothie Lowman,1897
Cornelius Coleridge Campbell,1903
Richard Lane,1899
Howard Rice,1896
Don Roe Pears,1899
Donald Fell Carpenter,1899
Donald Joseph McKay Russell,1900
Doris Frances Twitchell,1901
Dorothy Celeste Boulding,1898
Dorothy WeirWalker,1901
David Frederick Wingfield Verner,1894
Daisey Flowers,1896
Edward Vincent Sullivan,1901
Edith Rose,1903
Edmond Romulus Amateis,1897
Eduard Franz Schmidt,1902
Edward Joseph Thériault,1901
Elias Oberstein,1901
Elizabeth Parke,1897
Elizabeth Wood,1899
Ella Josephine Baker,1903
Ellen Marshall Semple,1899
Elmer Joseph Hoffman,1899
Elsa Sullivan Lanchester,1902
Edgar Blackburn Moore,1897
Ernest Fiene,1894
Esteban Vicente Pérez,1903
Catherine Newport,1901
Esther Elvira Holbeck,1901
Eunice Allen Lyons,1896
Irene Joy Gibbons,1895
Evelyn Jacobson,1899
Francis Hyman Criss,1901
Francesco Rosario Capra,1897
Francis D. Beadle,1899
Francis Curray McHugh,1898
Frank Joseph Zamboni Jr.,1901
Fred Chase Koch,1900
Nawavoy'ma,1900
Ernest Frederick McIntyre Bickel,1897
Frédérique Mayer,1903
Florence Winfrey,1896
Florence Leona Christie,1903
Florestine Marguerite Perrault,1895
Floyd Delafield Crosby,1899
Floyd MacMillan Davis,1896
Francelia Billington,1895
Frank James Cooper,1901
Gladys Johnson,1901
Eugene Oliver Edgar Stutenroth,1903
George Delmetia Beauchamp,1899
George Dewey Hay,1895
Gerschon Lichtenstein,1903
George Peabody Macready Jr.,1899
George Bolger,1899
Gerty Theresa Radnitz,1896
George Alvin Massenburg,1894
Regina Klopfer,1903
George Glenn Strange,1899
Gordon A. Alles,1901
Gregory de Gay,1900
Frances Guion Griffis,1900
William Guy Banister,1901
Chaim A. Yablonik,1903
Sarah Hope Summers,1896
Howard Arnold Jarvis,1903
Hoylande Denune Young,1903
Hugh Dudley Auchincloss Jr.,1897
Hugh Charles Studebaker,1900
Hugo E. Rogers,1899
Alvan Cordell Hadley,1895
Alfred Renton Bridges,1901
Harry Bayless Stockwell,1902
Harvey Samuel Firestone Jr.,1898
Helen Meinken,1901
Helen Marion Palmer,1898
Helen Faith Kahn,1901
Helen Tradusa Adamowska,1900
Henry Albert Botkin,1896
Marquis Henri Léopold de Fiennes,1898
Henry Robinson Luce,1898
Henry Jindrich Strasak,1901
Henryk Warszawski,1902
Herbert Joseph Biberman,1900
Hamilton Luton Luske,1903
Alfred John Austin,1899
Isaac Stanford Jolley Sr.,1900
Issac Sewell,1903
Johann Constantin Treisalt,1898
James Crawford Angel,1899
Sarah Lucretia Serson,1903
Giuseppe Profaci,1897
Joseph Rosentover,1903
John Craig,1903
Wong Tung Jim,1899
Jan Wiktor Kiepura,1902
Jane Clara Howard Berlandina,1898
Johana B. Novak,1896
Jeannette Ridlon,1895
Jeralean Kurtz,1899
Jerome Palmer Cowan,1897
John Wilkinson English,1903
John Francisco Richards II,1896
John J. Francis,1903
John Dwyer McLaughlin,1898
John Edward Tyrrell,1900
John Edwin Worley Eagle,1901
Jon Serl,1894
Jozef C. Mazur,1897
Julius Weiss,1900
Joseph Patrick Carroll Naish,1896
Jerome Irving Rodale,1898
James Kenneth Ralston,1896
Joseph McClode Gwynne,1895
Yacov (later Yacov Lebovitz),1900
Jack Edwards Livesey,1901
Lewis Delaney Offield,1903
Edward Jackson Culpepper,1902
Jacob Weiss,1897
Jake W. Ehrlich,1900
James Monroe Avent,1895
James Francis Cagney Jr.,1899
James Alexander Dewar,1897
James Kimble Vardaman Jr.,1894
Karl Dawson Wood,1898
Kathrine Kressmann Taylor,1903
Kelvin Kirkwood Keech,1895
Robert Kenneth Christy,1894
James Kimball Gannon,1900
Amalia Putti,1897
Lynton Wright Brent,1897
Lemuel Nelson Bell,1894
James Mercer Langston Hughes,1902
Lawrence Earl Crosby,1895
Lawrence Grey,1894
Laura Kean Zametkin,1900
Lawrence Dale Bell,1894
Leon Kelly,1901
Arthur Lester Matthews,1900
Leib Milstein,1895
Lewis Preston Collins II,1896
Bessie Lillian Gordy,1898
Lloyd Benedict Nolan,1902
I. Lorser Feitelson,1898
Louis Manuel McManus,1898
Louis Paul Jonas,1894
Louis Stix Weiss,1894
Louis Schanker,1903
Victoria Louise Massey,1902
Major McKinley Hillard,1896
Margaret Lorraine Gillmore,1897
Margaret Alexander,1902
Margaret Alice Kennard,1899
Melvin Horace Purvis II.,1903
Meier Suchowlański,1902
Anna Marie Eline,1902
Marion Bernice Carpenter,1902
Marjorie Acker,1894
Marjorie Lee Eaton,1901
Mark Hellinger,1903
Mary Elizabeth Fife,1898
Mary Woodard,1900
Morris Sidwirtz,1894
Mona Travis Strader,1897
Monroe Alfred Julius Schwarzlose,1902
Sydney Conway,1903
Charlotte Lillian McIldowie,1895
Nathaniel Greene Pendleton,1895
Neva Freed,1895
William Norman Ferguson,1902
Norman Thomas Newton,1898
Norman Zenos McLeod,1898
Oetje John Rogge,1903
Olive Blakeney,1899
Olive Fuller Golden,1896
Onslow Ford Stevenson,1902
Otto Carl Koppen,1901
Paul Ford Weaver,1901
Paul Karl Maria Harteck,1902
Paul Samuel Henderson,1899
Paul Shields Braden,1900
Paul Leroy Robeson,1898
Margaret Frances Bacon,1895
Frederick Lowe Schnitzer,1896
Park Arthur Manross,1895
Hein van der Niet,1901
Philip Howard Francis Dixon Blakshi,1901
Philip Asheton Tonge,1897
Quentin James Reynolds,1902
Robert Bingham Downs,1903
Robert Campbell Reeve,1902
Moses Solomon Philipp,1895
Robert Ralph Young,1897
Robert Shaen Dawe,1900
Robert Henry Winborne Welch Jr.,1899
Edward Sedan,1896
Elizabeth Raub,1902
James Roscoe Drummond,1902
Mary Cecilia Horan,1895
Rouben Zachary Mamoulian,1897
Howard Harold Ravenscroft,1902
Roy Elwood King,1903
Ruby Jean Butler,1900
Russell Watson Keeney,1897
Ruth Landshoff Vollmer,1903
George Randolph Scott,1898
Raymond Benard,1902
Ray Howard Jenkins,1897
Raymond Albert Kroc,1902
Raymond Hart Massey,1896
Regina M. Anderson,1901
Rexford Raymond Cherryman,1896
Seamon Vandenberg,1899
Ralph Ernest Dumke,1899
Ralph Steiner,1899
Sara Viola Warmbrodt,1895
Salvador Corona,1895
Samuel Arthur Campbell,1895
Samuel Saunders Greene,1895
Samson Raphaelson,1894
Solomon Isadore Neuhaus,1895
Samuel Levine,1902
Sumner Sewall,1897
Susannah Mushatt,1899
Sybil Travilla,1902
Sylvan Muldoon,1903
Theodora Kracaw,1897
Theodore Roosevelt Dalton,1901
Theresa Elizabeth Chandler,1896
Thomas Bacon Fugate,1899
Thomas Foster Hamilton,1894
Tihomil Drezga,1903
Antonio De Marco,1898
Quintino Marucci,1901
Gertrude Berliner,1903
Adele Eleonore Freed,1895
Victor Alfred Knox,1899
Vincenzo D'Ambrosio,1898
Vivian Davis,1902
Walter Elias Disney,1901
Walter Andrew Brennan,1894
Walter Davis Pidgeon,1897
Webster Bray Todd,1899
Wilhelm Altar,1900
William Franklin Walker,1896
William Fawcett Thompson,1894
William Harry Mosby,1898
Wolfgang Ferdinand Ernst Günther Stechow,1896
Władysław Daniłowski,1902
Enos Edward Canutt,1895
Alfred T. Frank,1966
Amy Elizabeth Biehl,1967
Amy Lynn Carter,1967
Amy Devers,1971
Amy Meredith Poehler,1971
Amy Marie Weber,1970
Andrew Baker Willison,1966
Andrew Craig Ballen,1973
Joshua Andrew Koenig,1968
Andrew Cunningham Wilson,1964
Andrew J. Andrist,1965
Andrew P. Buckley Jr.,1965
Andrew Cesewski,1973
Angela Summers,1964
Anne Marie Tremko,1968
Annie Lobert,1967
Anousheh Raissyan,1966
Kamal Rowshan,1969
Anthony Higgins Clark,1964
Anthony Renard Foxx,1971
Anthony Paul Meindl,1968
Anthony John Sullivan,1969
Anthony J. Waichulis,1972
Alejandro Mapa,1965
Alexandra Ann McLeod,1968
Alexander Garrievich Gordon,1964
Alexandra Kristin Powers,1967
Alexandra Lynette Wilson,1968
Alexi Worth,1964
David Alexis Ayala Padró,1965
Ali Hasan Abunimah,1971
Jessie Alice Celones Dixson,1969
Aliki Theofilopoulos,1972
Charles Allen Huff II,1969
Allen Roberts,1968
Allen Zadoff,1967
Allison Beth Adler,1967
Amaury Nolasco Garrido,1970
Amelia March Heinle,1973
Antony Garrett Lisi,1968
Arkady Lvovich Bukh,1972
Arlo Hanlin Hemphill,1971
Arthur Agee Jr.,1972
Audrey Marie Marrs,1970
August Adolphus Busch IV,1964
Avery Hayward Haines,1966
Aaron Darnell Spears,1971
Aaron Edward Eckhart,1968
Nazih Abdul-Hamed Nabih al-Ruqai'i,1964
Adam C. Siepel,1972
Arthur Adam Housley,1971
Adam Brooks Reed,1970
Adam Whitney Savage,1967
Adam Paul Scott,1973
Alessandro Liborio Madrigal,1971
Louis Alan Schechter,1965
Barry Louis Levy,1972
Barton Robert Johnson,1970
Joseph Robinette Biden III,1969
Benjamin Langer Bass,1968
Benjamin Saul Byer,1971
Benjamin Fredrick Mankiewicz,1967
Benjamin Shenkman,1968
Beth Ann Gylys,1964
Elizabeth Anna Halcyon Littleford,1968
William Felix Browder,1964
William Van Duzer Lawrence IV,1968
William M. Stanley Jr.,1967
Tad Nolen,1970
William George Zane Jr.,1966
Norma Blake Lindsley Schlei,1973
Robert Bergen,1964
Robert Guiney,1971
Robert Lee Murawski,1964
Robert Wiltfong,1969
Bobbie Jean Brown,1969
Robert Brown,1969
Robert Nelson Fite,1968
Bodhi Pine Saboff,1969
Bradley Roland Will,1970
Bradley Phillip Bell,1964
Patrick Brady Smith,1971
Bram N. Weinstein,1973
Brandy Lee Ledford,1969
Brenda Leithleiter,1968
Steven Brett Guthrie,1964
Brian Adam Douglas,1972
Brian William Koppelman,1966
Bryan Neese,1964
Brian Palmer,1964
Brian David Whitman,1972
Bridget Anne Daul,1972
Brigid Callahan,1965
Bridget Louise Secard,1972
Ian Brody Hutzler,1971
Steven James Brody,1970
Brook Warren Berringer,1973
Brook Antoinette Mahealani Lee,1971
Bruce Eugene Westerman,1967
Bryan Ronald Dattilo,1971
Bryan Kest,1964
Bryan Lewis Saunders,1969
Bryant Harrison McGill,1969
Alphonse Fletcher Jr.,1965
Burr Gore Steers,1965
Jay Jones,1972
Charles McRay Blow,1970
Charles Patrick White,1969
Frederick Charles Peters,1971
Charles Thomas Schlatter,1966
Cheryl Nyland,1968
Chet Zar,1967
Willis Chapman Arndt Jr.,1966
John Bruce Saltsman Jr.,1968
Mark Christopher Bauer,1966
Christopher Lapinski,1970
Christopher Michael Benoit,1967
Christopher Edgerly,1969
Christopher Stephen Lehane,1967
Christopher Brian McDaniel,1972
Christopher Robert Hansen,1968
Christopher M. Savino,1971
Christopher James Williams,1967
Christian P. Wragge,1970
Christi Paul,1969
Christian D. Borle,1973
Christie Mary Clark,1973
Christine Fernandes Alves,1968
Christine Paule Pelosi,1966
Christopher Matthew Bentivegna,1972
Christopher Boykin,1972
Christopher W. Douglas,1969
Christopher Frederick Showerman,1971
Christopher Richard Wiehl,1970
